id,created_date,modified_date,is_active,refitems_name,refitems_code,is_systemdata,refitems_desc,created_by_id,modified_by_id,refitems_category_id
217,2018-02-17 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Non Disclosure Agreement,NDAGR,f,Non Disclosure Agreement,1,1,49
218,2018-02-18 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Resume ,RESUM,f,Resume ,1,1,49
219,2018-02-19 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Work experience Documents,WKEXP,f,Work experience Documents,1,1,49
220,2018-02-20 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Educational Certificates,EDCRT,f,Educational Certificates,1,1,49
221,2018-02-21 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Other Certificates,OTCRT,f,Other Certificates,1,1,49
222,2018-02-22 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Other Personnel Info,OPRSN,f,Other Personnel Info,1,1,49
223,2018-02-23 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Employee Medical Info,EMEDI,f,Employee Medical Info,1,1,49
224,2018-02-24 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Leave Request,LREQS,f,Leave Request,1,1,49
225,2018-02-25 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Incorrect Document,INCRT,f,Incorrect Document,1,1,50
226,2018-02-26 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Revised Document to be added,REVSD,f,Revised Document to be added,1,1,50
227,2018-02-27 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Scheduled,SCHDL,f,Scheduled,1,1,51
228,2018-02-28 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,In Progress,INPRG,f,In Progress,1,1,51
229,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Complete,COMPL,f,Complete,1,1,51
230,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Overseas Contract,OCNTR,f,Overseas Contract,1,1,42
231,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Overseas Volunteer,OVOLN,f,Overseas Volunteer,1,1,42
232,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Temporary Staff,TMPRY,f,Temporary Staff,1,1,42
233,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Probation Officer,PROFF,f,Probation Officer,1,1,42
234,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Point 1,GRD01,f,Grade 01,1,1,52
235,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Point 2,GRD02,f,Grade 02,1,1,52
236,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Point 3,GRD03,f,Grade 03,1,1,52
237,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Point 4,GRD04,f,Grade 04,1,1,52
238,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Point 5,GRD05,f,Grade 05,1,1,52
239,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,f,Grade 06,GRD06,f,Grade 06,1,1,52
240,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,f,Grade 07,GRD07,f,Grade 07,1,1,52
241,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,f,Grade 08,GRD08,f,Grade 08,1,1,52
242,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,f,Grade 09,GRD09,f,Grade 09,1,1,52
243,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,f,Grade 10,GRD10,f,Grade 10,1,1,52
244,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,f,Grade 11,GRD11,f,Grade 11,1,1,52
245,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,f,Check-in,LOGIN,t,Check-in,1,1,53
246,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Login from Home via Internet,INHOM,t,Login from Home via Internet,1,1,53
247,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Login using Security Card,SECRD,t,Login using Security Card,1,1,53
248,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Nil Login,NILLG,t,Nil Login,1,1,53
249,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Tracker,TRCKR,t,Tracker,1,1,53
250,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Check-In or Work from Home,DSHOM,t,Check-In or Work from Home,1,1,53
251,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Check-in or Attendance through Mobile or Work From Home,DSHMB,t,Check-in or Attendance through Mobile or Work From Home,1,1,53
252,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Check-In or Attendance through Mobile,DSMOB,t,Check-In or Attendance through Mobile,1,1,53
253,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Work from Home or Attendance via Mobile,HOMOB,t,Work from Home or Attendance via Mobile,1,1,53
254,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Attendance via Mobile,MOBIL,t,Attendance via Mobile,1,1,53
255,2018-02-13 21:57:00+05:30,2018-02-13 21:57:00+05:30,t,Physical Impairment,NEURO,f,Physical Impairment,1,1,54
256,2018-02-13 21:57:00+05:30,2018-02-14 21:57:00+05:30,t,Physical Impairment - Musculoskeletal,MUSCO,f,Physical Impairment - Musculoskeletal,1,1,54
257,2018-02-13 21:57:00+05:30,2018-02-15 21:57:00+05:30,t,Physical Impairment - Special sense organs,SENSE,f,Physical Impairment - Special sense organs,1,1,54
258,2018-02-13 21:57:00+05:30,2018-02-16 21:57:00+05:30,t,Physical Impairment - Respiratory (including speech organs),RESPI,f,Physical Impairment - Respiratory (including speech organs),1,1,54
259,2018-02-13 21:57:00+05:30,2018-02-17 21:57:00+05:30,t,Physical Impairment - Cardiovascular,CARDI,f,Physical Impairment - Cardiovascular,1,1,54
260,2018-02-13 21:57:00+05:30,2018-02-18 21:57:00+05:30,t,Physical Impairment - Reproductive,REPRO,f,Physical Impairment - Reproductive,1,1,54
261,2018-02-13 21:57:00+05:30,2018-02-19 21:57:00+05:30,t,Physical Impairment - Digestive,DIGES,f,Physical Impairment - Digestive,1,1,54
262,2018-02-13 21:57:00+05:30,2018-02-20 21:57:00+05:30,t,Physical Impairment - Genitourinary,GENIT,f,Physical Impairment - Genitourinary,1,1,54
263,2018-02-13 21:57:00+05:30,2018-02-21 21:57:00+05:30,t,Physical Impairment - Immune,IMUNE,f,Physical Impairment - Immune,1,1,54
264,2018-02-13 21:57:00+05:30,2018-02-22 21:57:00+05:30,t,Physical Impairment - Circulatory,CIRCU,f,Physical Impairment - Circulatory,1,1,54
265,2018-02-13 21:57:00+05:30,2018-02-23 21:57:00+05:30,t,Physical Impairment - Hemic,HEMIC,f,Physical Impairment - Hemic,1,1,54
266,2018-02-13 21:57:00+05:30,2018-02-24 21:57:00+05:30,t,Physical Impairment - Lymphatic,LYMPH,f,Physical Impairment - Lymphatic,1,1,54
267,2018-02-13 21:57:00+05:30,2018-02-25 21:57:00+05:30,t,Physical Impairment - Skin,SKINN,f,Physical Impairment - Skin,1,1,54
268,2018-02-13 21:57:00+05:30,2018-02-26 21:57:00+05:30,t,Physical Impairment - Endocrine,ENDOC,f,Physical Impairment - Endocrine,1,1,54
269,2018-02-13 21:57:00+05:30,2018-02-27 21:57:00+05:30,t,Psychological Disorders - intellectual disability,INTEL,f,Psychological Disorders - intellectual disability,1,1,54
270,2018-02-13 21:57:00+05:30,2018-02-28 21:57:00+05:30,t,Psychological Disorders - Formerly mental retardation,FMNTL,f,Psychological Disorders - Formerly mental retardation,1,1,54
271,2018-02-13 21:57:00+05:30,2018-03-01 21:57:00+05:30,t,Psychological Disorders - Organic brain syndrome,OBRAN,f,Psychological Disorders - Organic brain syndrome,1,1,54
272,2018-02-13 21:57:00+05:30,2018-03-02 21:57:00+05:30,t,Psychological Disorders - Emotional or mental illness,EMOTN,f,Psychological Disorders - Emotional or mental illness,1,1,54
273,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Psychological Disorders - Specific learning disabilities,LEAND,f,Psychological Disorders - Specific learning disabilities,1,1,54
274,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Traditionalists/Silent Generation,<1945,t,Traditionalists/Silent Generation,1,1,55
275,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Baby Boomers,<1964,t,Baby Boomers,1,1,55
276,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Generation X,<1976,t,Generation X,1,1,55
277,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Millennials/Gen Y,<1995,t,Millennials/Gen Y,1,1,55
278,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Gen Z/ iGen/ Centennials,>1996,t,Gen Z/ iGen/ Centennials,1,1,55
279,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Text,TEXTT,t,Text,1,1,56
280,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Image,IMAGE,t,Image,1,1,56
281,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Layout,LYOUT,t,Layout,1,1,56
282,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,New,NEWWW,t,New,1,1,57
283,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Edited,EDITD,t,Edited,1,1,57
284,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Published,PUBSD,t,Published,1,1,57
285,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Not in Use,NOUSE,t,Not in Use,1,1,57
286,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Legal,LEGAL,t,Legal,1,1,58
287,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,General,GENRL,t,General,1,1,58
288,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Policy,POLCY,t,Policy,1,1,58
289,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Functional,FUNCT,t,Functional,1,1,58
290,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Basic,ORGBS,t,Organization Basic,1,1,59
291,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Units,OUTSS,t,Organization Units,1,1,59
292,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Unit Basic,OUTBS,t,Organization Unit Basic,1,1,59
293,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Roles,ORLSS,t,Organization Roles,1,1,59
294,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Role Basic,ORLBS,t,Organization Role Basic,1,1,59
295,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Chart,ORGCT,t,Organization Chart,1,1,59
296,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Unit Employees,OUTES,t,Organization Unit Employees,1,1,59
297,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Basic,EMPBS,t,Employee Basic,1,1,59
298,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Demographics,EMPDM,t,Employee Demographics,1,1,59
299,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Personal Details,EMPPD,t,Employee Personal Details,1,1,59
300,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Settings,EMPST,t,Employee Settings,1,1,59
301,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Certification,EMPCT,t,Employee Certification,1,1,59
302,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Education,EMPED,t,Employee Education,1,1,59
303,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Work Experience,EMPWE,t,Employee Work Experience,1,1,59
304,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Leave Request,EMPLR,t,Employee Leave Request,1,1,59
305,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Leave Balance,EMPLB,t,Employee Leave Balance,1,1,59
306,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Attendance,EMPAT,t,Employee Attendance,1,1,59
307,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Assessment Form,EMPAF,t,Employee Assessment Form,1,1,59
308,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Assessment Schedule,EMPAS,t,Employee Assessment Schedule,1,1,59
309,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Objectives,EMPOB,t,Employee Objectives,1,1,59
310,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System Users,USRSS,t,System Users,1,1,59
311,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Basic,USRBS,t,System User Basic,1,1,59
312,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System Permissions,PRMSS,t,System Permissions,1,1,59
313,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System Permission Basic,PRMBS,t,System Permission Basic,1,1,59
314,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Roles,URLSS,t,System User Roles,1,1,59
315,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Role Basic,URLBS,t,System User Role Basic,1,1,59
316,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Role Permissions,URPSS,t,System User Role Permissions,1,1,59
317,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Role Permission Basic,URPBS,t,System User Role Permission Basic,1,1,59
318,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization,ORGAN,t,Organization,1,1,60
319,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Details,EMPDT,t,Organization Units,1,1,60
320,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Attendance,EMPAT,t,Organization Unit Basic,1,1,60
321,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Leave,EMPLV,t,Organization Roles,1,1,60
322,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Assessment,EMPAS,t,Organization Role Basic,1,1,60
323,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System Users,SYSUS,t,Organization Chart,1,1,60
324,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Permissions,SYPER,t,Organization Unit Employees,1,1,60
325,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Roles,SYROL,t,Employee Basic,1,1,60
326,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Details,DETLS,t,Details,1,1,61
327,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Metrics,METRS,t,Metrics,1,1,61
328,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Summary Information,SUMRY,t,Summary Infomration,1,1,61
329,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Graphical Information,GRAPH,t,Graphical Information,1,1,61
330,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,List Information,LISTT,t,List Information,1,1,61
331,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Database Field,DBVAL,t,Database Field,1,1,62
332,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Entity,ENTTY,t,Entity,1,1,62
333,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,New,NEWWW,t,New,1,1,63
334,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Edited,EDITD,t,Edited,1,1,63
335,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Published,PUBSD,t,Published,1,1,63
336,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Not in Use,NOUSE,t,Not in Use,1,1,63
337,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Basic,ORGBS,t,Organization Basic,1,1,63
338,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Units,OUTSS,t,Organization Units,1,1,63
339,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Unit Basic,OUTBS,t,Organization Unit Basic,1,1,63
340,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Roles,ORLSS,t,Organization Roles,1,1,63
341,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Role Basic,ORLBS,t,Organization Role Basic,1,1,63
342,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Chart,ORGCT,t,Organization Chart,1,1,63
343,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Organization Unit Employees,OUTES,t,Organization Unit Employees,1,1,63
344,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Basic,EMPBS,t,Employee Basic,1,1,63
345,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Demographics,EMPDM,t,Employee Demographics,1,1,63
346,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Personal Details,EMPPD,t,Employee Personal Details,1,1,63
347,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Settings,EMPST,t,Employee Settings,1,1,63
348,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Certification,EMPCT,t,Employee Certification,1,1,63
349,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Education,EMPED,t,Employee Education,1,1,63
350,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Work Experience,EMPWE,t,Employee Work Experience,1,1,63
351,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Leave Request,EMPLR,t,Employee Leave Request,1,1,63
352,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Leave Balance,EMPLB,t,Employee Leave Balance,1,1,63
353,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Attendance,EMPAT,t,Employee Attendance,1,1,63
354,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Assessment Form,EMPAF,t,Employee Assessment Form,1,1,63
355,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Assessment Schedule,EMPAS,t,Employee Assessment Schedule,1,1,63
356,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Employee Objectives,EMPOB,t,Employee Objectives,1,1,63
357,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System Users,USRSS,t,System Users,1,1,63
358,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Basic,USRBS,t,System User Basic,1,1,63
359,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System Permissions,PRMSS,t,System Permissions,1,1,63
360,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System Permission Basic,PRMBS,t,System Permission Basic,1,1,63
361,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Roles,URLSS,t,System User Roles,1,1,63
362,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Role Basic,URLBS,t,System User Role Basic,1,1,63
363,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Role Permissions,URPSS,t,System User Role Permissions,1,1,63
364,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,System User Role Permission Basic,URPBS,t,System User Role Permission Basic,1,1,63
365,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Critical,CRITI,t,Critical,1,1,65
366,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,High,HIGHH,t,High,1,1,65
367,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Medium,MEDUM,t,Medium,1,1,65
368,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Low,LOWWW,t,Low,1,1,65
369,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Physical,PHYSC,t,Physical,1,1,66
370,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Verbal,VERBL,t,Verbal,1,1,66
371,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Fire Accident,FIRAC,t,Fire Accident,1,1,67
372,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Work Place Issue,WPLAC,t,Work Place Issue,1,1,67
373,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Mail,MAILL,t,Mail,1,1,68
374,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Verbal,VERBA,t,Verbal,1,1,68
375,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Written,WRITN,t,Written,1,1,68
376,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Car,ASCAR,t,Car,1,1,69
377,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Bike,BIKES,t,Bike,1,1,69
378,2018-02-13 21:57:00+05:30,2018-03-03 21:57:00+05:30,t,Laptop,LAPTP,t,Laptop,1,1,69
379,2018-05-11 21:57:00+05:30,2018-05-11 21:57:00+05:30,t,Gazetted Holiday,GAZET,t,Gazetted Holiday,1,1,70
380,2018-05-11 21:57:00+05:30,2018-05-11 21:57:00+05:30,t,Restricted Holiday,RESTR,t,Restricted Holiday ,1,1,70
381,2018-05-11 21:57:00+05:30,2018-05-11 21:57:00+05:30,t,Bridge Holiday,BRIDE,t,Bridge Holiday ,1,1,70
382,2018-05-11 21:57:00+05:30,2018-05-11 21:57:00+05:30,t,Federal Holiday,FEDER,t,Federal Holiday ,1,1,70
383,2018-05-11 21:57:00+05:30,2018-05-11 21:57:00+05:30,t,Statutory Holiday,STATU,t,Statutory Holiday ,1,1,70
384,2018-05-11 21:57:00+05:30,2018-05-11 21:57:00+05:30,t,10-30,DIPE1,t,10-30,1,1,71
385,2018-05-11 21:57:00+05:30,2018-05-11 21:57:00+05:30,t,30-50,DIPE2,t,30-50,1,1,71
386,2018-05-11 21:57:00+05:30,2018-05-11 21:57:00+05:30,t,50-70,DIPE3,t,50-70,1,1,71
387,2018-05-11 21:57:00+05:30,2018-05-11 21:57:00+05:30,t,Above 70,DIPE4,t,Above 70,1,1,71
388,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Thought Processes,SKIL1,t,Thought Processes,1,1,72
389,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,"Administrative, Business, and Finance",SKIL2,t,"Administrative, Business, and Finance",1,1,72
390,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Industry Specific Skills,SKIL3,t,Industry Specific Skills,1,1,72
391,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Communication and Interpersonal,SKIL4,t,Communication and Interpersonal,1,1,72
392,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Leadership and Management,SKIL5,t,Leadership and Management,1,1,72
393,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Personal Skills,SKIL6,t,Personal Skills,1,1,72
394,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Sales and Marketing,SKIL7,t,Sales and Marketing,1,1,72
395,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Technology,SKIL8,t,Technology,1,1,72
396,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,General Skills,SKIL9,t,General Skills,1,1,72
397,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Day Shift,SHIF1,t,Day Shift,1,1,73
398,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Night Shift,SHIF2,t,Night Shift,1,1,73
399,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Rotational Shift,SHIF3,t,Rotational Shift,1,1,73
400,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Better Employment Conditions,EMBEC,t,Better Employment Conditions,1,1,74
401,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Career Prospect,EMCPR,t,Career Prospect,1,1,74
402,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Death,EMDTH,t,Death,1,1,74
403,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Dessertion,EMDES,t,Dessertion,1,1,74
404,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Dismissed,EMDMS,t,Dismissed,1,1,74
405,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Dissatisfaction,EMDST,t,Dissatisfaction,1,1,74
406,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Emigrating,EMEMG,t,Emigrating,1,1,74
407,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Health,EMHLT,t,Health,1,1,74
408,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Higher Pay,EMPAY,t,Higher Pay,1,1,74
409,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Personality Conflicts,EMPCF,t,Personality Conflicts,1,1,74
410,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Retirement,EMRTR,t,Retirement,1,1,74
411,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Retrenchment,EMTRN,t,Retrenchment,1,1,74
412,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Resignation letter submitted,ECRLS,t,Resignation letter submitted,1,1,75
413,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Exit interview conducted,ECEIC,t,Exit interview conducted,1,1,75
414,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,ID card returned,ECIDR,t,ID card returned,1,1,75
415,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Asset details verified,ECADV,f,Asset details verified,1,1,75
416,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Monitor,ASTP1,f,Monitor,1,1,76
417,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,CPU,ASTP2,f,CPU,1,1,76
418,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Keyboard,ASTP3,f,Keyboard,1,1,76
419,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Mouse,ASTP4,f,Mouse,1,1,76
420,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,AIO System,ASTP5,f,AIO System,1,1,76
421,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Workstation,ASTP6,f,Workstation,1,1,76
422,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Active,ASST1,f,Active,1,1,77
423,2018-05-16 21:57:00+05:30,2018-05-16 21:57:00+05:30,t,Inactive,ASST2,f,Inactive,1,1,77
